Block_ID,Borough,Month_Year,count_illegal_dumping,count_rat_sighting,Month_Start,lag_1_rat,lag_1_dumping,lag_2_rat,lag_6_rat,lag_3_avg_rat,lag_12_avg_rat,dumping_rat_interaction,month,year,next_month_rat_count
40.6909_-73.9517,BROOKLYN,2023-09,3,0,2023-09-01,0.0,0.0,0.0,0.0,0.0,1.5,0.0,9,2023,0.0
40.6909_-73.9517,BROOKLYN,2023-10,1,0,2023-10-01,0.0,3.0,0.0,0.0,0.0,1.3333333333333333,0.0,10,2023,1.0
40.6909_-73.9517,BROOKLYN,2023-11,0,1,2023-11-01,0.0,1.0,0.0,0.0,0.0,1.1666666666666667,0.0,11,2023,0.0
40.6909_-73.9517,BROOKLYN,2024-06,1,0,2024-06-01,1.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,6,2024,0.0
40.6909_-73.9517,BROOKLYN,2025-03,1,0,2025-03-01,0.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0,3,2025,0.0
40.6909_-73.9544,BROOKLYN,2022-08,1,2,2022-08-01,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,8,2022,1.0
40.6909_-73.9544,BROOKLYN,2022-11,0,1,2022-11-01,2.0,1.0,0.0,0.0,1.0,0.42857142857142855,2.0,11,2022,1.0
40.6909_-73.9544,BROOKLYN,2023-01,0,1,2023-01-01,1.0,0.0,2.0,0.0,1.5,0.5,0.0,1,2023,1.0
40.6909_-73.9544,BROOKLYN,2023-04,0,1,2023-04-01,1.0,0.0,1.0,0.0,1.3333333333333333,0.625,0.0,4,2023,1.0
40.6909_-73.9544,BROOKLYN,2023-05,0,1,2023-05-01,1.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.0,5,2023,1.0
40.6909_-73.9544,BROOKLYN,2023-07,0,1,2023-07-01,1.0,0.0,1.0,0.0,1.0,0.7,0.0,7,2023,1.0
40.6909_-73.9544,BROOKLYN,2023-08,0,1,2023-08-01,1.0,0.0,1.0,2.0,1.0,0.7272727272727273,0.0,8,2023,1.0
40.6909_-73.9544,BROOKLYN,2023-10,0,1,2023-10-01,1.0,0.0,1.0,1.0,1.0,0.8181818181818182,0.0,10,2023,1.0
40.6909_-73.9544,BROOKLYN,2023-11,0,1,2023-11-01,1.0,0.0,1.0,1.0,1.0,0.9090909090909091,0.0,11,2023,0.0
40.6909_-73.9544,BROOKLYN,2024-04,1,0,2024-04-01,1.0,0.0,1.0,1.0,1.0,0.9090909090909091,0.0,4,2024,1.0
40.6909_-73.9544,BROOKLYN,2024-10,0,1,2024-10-01,0.0,1.0,1.0,1.0,0.6666666666666666,0.9090909090909091,0.0,10,2024,1.0
40.6909_-73.9545,BROOKLYN,2023-01,0,1,2023-01-01,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1,2023,1.0
40.6909_-73.9545,BROOKLYN,2023-03,0,1,2023-03-01,1.0,0.0,0.0,0.0,1.0,0.9090909090909091,0.0,3,2023,1.0
40.6909_-73.9545,BROOKLYN,2023-07,0,1,2023-07-01,1.0,0.0,1.0,0.0,1.0,0.9090909090909091,0.0,7,2023,1.0
40.6909_-73.9545,BROOKLYN,2023-10,0,1,2023-10-01,1.0,0.0,1.0,0.0,1.0,0.9090909090909091,0.0,10,2023,1.0
40.6909_-73.9545,BROOKLYN,2024-01,0,1,2024-01-01,1.0,0.0,1.0,0.0,1.0,0.9090909090909091,0.0,1,2024,0.0
40.6909_-73.9553,BROOKLYN,2023-07,1,0,2023-07-01,0.0,0.0,0.0,0.0,1.0,0.9,0.0,7,2023,0.0
40.6909_-73.9553,BROOKLYN,2024-01,1,0,2024-01-01,0.0,1.0,0.0,0.0,0.5,0.8,0.0,1,2024,0.0
40.6909_-73.9558,BROOKLYN,2022-09,1,0,2022-09-01,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,9,2022,1.0
40.6909_-73.9558,BROOKLYN,2023-08,0,1,2023-08-01,0.0,1.0,0.0,0.0,0.0,0.625,0.0,8,2023,1.0
40.6909_-73.9558,BROOKLYN,2023-11,0,1,2023-11-01,1.0,0.0,0.0,0.0,0.5,0.625,0.0,11,2023,1.0
40.6909_-73.9558,BROOKLYN,2025-03,0,1,2025-03-01,1.0,0.0,1.0,0.0,0.6666666666666666,0.625,0.0,3,2025,1.0
40.6909_-73.9558,BROOKLYN,2025-04,0,1,2025-04-01,1.0,0.0,1.0,0.0,1.0,0.625,0.0,4,2025,1.0
40.6909_-73.9835,BROOKLYN,2023-08,0,1,2023-08-01,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,8,2023,1.0
40.6909_-73.9835,BROOKLYN,2023-09,0,1,2023-09-01,1.0,0.0,0.0,0.0,1.0,0.8333333333333334,0.0,9,2023,1.0
40.6911_-73.7483,QUEENS,2022-05,0,1,2022-05-01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,2022,2.0
40.6911_-73.7483,QUEENS,2023-08,0,2,2023-08-01,1.0,0.0,0.0,0.0,1.0,1.0,0.0,8,2023,2.0
40.6911_-73.7483,QUEENS,2023-09,0,2,2023-09-01,2.0,0.0,1.0,0.0,1.5,1.3333333333333333,0.0,9,2023,1.0
40.6911_-73.7617,QUEENS,2023-09,1,0,2023-09-01,0.0,0.0,0.0,0.0,2.0,1.6666666666666667,0.0,9,2023,0.0
40.6911_-73.7617,QUEENS,2024-07,1,0,2024-07-01,0.0,1.0,0.0,0.0,0.0,1.25,0.0,7,2024,0.0
40.6911_-73.7617,QUEENS,2025-04,1,0,2025-04-01,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4,2025,0.0
40.6911_-73.7798,QUEENS,2022-02,0,1,2022-02-01,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,2,2022,1.0
40.6911_-73.7798,QUEENS,2022-08,0,1,2022-08-01,1.0,0.0,0.0,0.0,0.5,0.8571428571428571,0.0,8,2022,1.0
40.6911_-73.7867,QUEENS,2022-03,1,0,2022-03-01,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,3,2022,0.0
40.6911_-73.7867,QUEENS,2022-04,1,0,2022-04-01,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,4,2022,0.0
40.6911_-73.7867,QUEENS,2022-05,1,0,2022-05-01,0.0,1.0,0.0,0.0,0.0,0.2857142857142857,0.0,5,2022,0.0
40.6911_-73.7867,QUEENS,2023-04,1,0,2023-04-01,0.0,1.0,0.0,0.0,0.0,0.25,0.0,4,2023,0.0
40.6911_-73.7867,QUEENS,2023-07,1,0,2023-07-01,0.0,1.0,0.0,0.0,0.0,0.25,0.0,7,2023,1.0
40.6911_-73.7867,QUEENS,2024-06,0,1,2024-06-01,0.0,1.0,0.0,0.0,0.0,0.25,0.0,6,2024,1.0
40.6911_-73.7867,QUEENS,2025-04,0,1,2025-04-01,1.0,0.0,0.0,0.0,0.3333333333333333,0.375,0.0,4,2025,0.0
40.6911_-73.8061,QUEENS,2022-07,1,0,2022-07-01,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,7,2022,0.0
40.6911_-73.8061,QUEENS,2024-07,1,0,2024-07-01,0.0,1.0,0.0,0.0,0.0,0.25,0.0,7,2024,1.0
40.6911_-73.8062,QUEENS,2022-07,1,0,2022-07-01,0.0,0.0,0.0,0.0,0.0,0.25,0.0,7,2022,0.0
40.6911_-73.8062,QUEENS,2024-07,1,0,2024-07-01,0.0,1.0,0.0,0.0,0.0,0.25,0.0,7,2024,0.0
40.6911_-73.8062,QUEENS,2024-09,1,0,2024-09-01,0.0,1.0,0.0,0.0,0.0,0.25,0.0,9,2024,0.0
40.6911_-73.8067,QUEENS,2024-04,0,1,2024-04-01,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,4,2024,1.0
40.6911_-73.8067,QUEENS,2025-06,0,1,2025-06-01,1.0,0.0,0.0,0.0,0.5,0.2857142857142857,0.0,6,2025,1.0
40.6911_-73.8067,QUEENS,2025-07,0,1,2025-07-01,1.0,0.0,1.0,0.0,1.0,0.2857142857142857,0.0,7,2025,1.0
40.6911_-73.8188,QUEENS,2022-07,0,1,2022-07-01,0.0,0.0,0.0,0.0,0.0,0.5,0.0,7,2022,1.0
40.6911_-73.8188,QUEENS,2022-09,0,1,2022-09-01,1.0,0.0,0.0,0.0,1.0,0.5714285714285714,0.0,9,2022,1.0
40.6911_-73.8208,QUEENS,2022-10,0,1,2022-10-01,0.0,0.0,0.0,0.0,1.0,0.8333333333333334,0.0,10,2022,1.0
40.6911_-73.8208,QUEENS,2022-11,0,1,2022-11-01,1.0,0.0,0.0,0.0,1.0,1.0,0.0,11,2022,1.0
40.6911_-73.8303,QUEENS,2024-05,0,1,2024-05-01,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5,2024,0.0
40.6911_-73.8303,QUEENS,2025-02,1,0,2025-02-01,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2,2025,1.0
40.6911_-73.8303,QUEENS,2025-09,0,1,2025-09-01,0.0,1.0,1.0,0.0,0.5,0.8333333333333334,0.0,9,2025,1.0
40.6911_-73.8304,QUEENS,2023-12,1,0,2023-12-01,0.0,0.0,0.0,0.0,0.5,0.8571428571428571,0.0,12,2023,0.0
40.6911_-73.8304,QUEENS,2024-06,1,0,2024-06-01,0.0,1.0,0.0,0.0,0.5,0.75,0.0,6,2024,0.0
40.6911_-73.8321,QUEENS,2024-03,1,0,2024-03-01,0.0,0.0,0.0,0.0,0.0,0.625,0.0,3,2024,0.0
40.6911_-73.8683,BROOKLYN,2022-05,0,1,2022-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2022,0.0
40.6911_-73.8683,BROOKLYN,2022-09,1,0,2022-09-01,1.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,9,2022,1.0
40.6911_-73.8683,BROOKLYN,2023-01,0,1,2023-01-01,0.0,1.0,1.0,0.0,0.5,0.3333333333333333,0.0,1,2023,1.0
40.6911_-73.8683,BROOKLYN,2023-02,0,1,2023-02-01,1.0,0.0,0.0,0.0,0.6666666666666666,0.5,0.0,2,2023,1.0
40.6911_-73.8683,BROOKLYN,2023-04,0,1,2023-04-01,1.0,0.0,1.0,0.0,0.6666666666666666,0.75,0.0,4,2023,0.0
40.6911_-73.91,BROOKLYN,2022-10,0,1,2022-10-01,0.0,0.0,0.0,0.0,0.0,0.75,0.0,10,2022,2.0
40.6911_-73.91,BROOKLYN,2023-01,0,2,2023-01-01,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,2023,0.0
40.6911_-73.9146,BROOKLYN,2023-02,1,0,2023-02-01,0.0,0.0,0.0,0.0,0.0,1.5,0.0,2,2023,1.0
40.6911_-73.9272,BROOKLYN,2022-04,0,1,2022-04-01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,2022,0.0
40.6911_-73.9272,BROOKLYN,2024-08,1,0,2024-08-01,1.0,0.0,0.0,0.0,1.0,1.0,0.0,8,2024,0.0
40.6911_-73.9272,BROOKLYN,2024-12,1,0,2024-12-01,0.0,1.0,1.0,0.0,0.5,0.8,0.0,12,2024,0.0
40.6911_-73.9307,BROOKLYN,2023-06,0,1,2023-06-01,0.0,0.0,0.0,0.0,0.0,0.25,0.0,6,2023,2.0
40.6911_-73.9343,BROOKLYN,2022-09,1,0,2022-09-01,0.0,0.0,0.0,0.0,1.0,0.5,0.0,9,2022,0.0
40.6911_-73.9343,BROOKLYN,2023-05,1,0,2023-05-01,0.0,1.0,0.0,0.0,0.0,0.4,0.0,5,2023,0.0
40.6911_-73.9473,BROOKLYN,2023-10,0,1,2023-10-01,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,10,2023,1.0
40.6911_-73.9473,BROOKLYN,2023-12,0,1,2023-12-01,1.0,0.0,0.0,0.0,1.0,0.5,0.0,12,2023,1.0
40.6911_-73.9473,BROOKLYN,2024-01,0,1,2024-01-01,1.0,0.0,1.0,0.0,1.0,0.5,0.0,1,2024,0.0
40.6911_-73.9473,BROOKLYN,2024-08,1,0,2024-08-01,1.0,0.0,1.0,0.0,1.0,0.6,0.0,8,2024,2.0
40.6911_-73.9474,BROOKLYN,2022-01,0,1,2022-01-01,0.0,0.0,0.0,0.0,0.5,0.6,0.0,1,2022,2.0
40.6911_-73.9474,BROOKLYN,2022-03,0,2,2022-03-01,1.0,0.0,0.0,0.0,0.5,0.8,0.0,3,2022,3.0
40.6911_-73.9474,BROOKLYN,2022-05,0,3,2022-05-01,2.0,0.0,1.0,0.0,1.5,1.0,0.0,5,2022,1.0
40.6911_-73.9474,BROOKLYN,2022-12,0,1,2022-12-01,3.0,0.0,2.0,0.0,2.0,1.2857142857142858,0.0,12,2022,2.0
40.6911_-73.9474,BROOKLYN,2023-02,0,2,2023-02-01,1.0,0.0,3.0,0.0,2.0,1.25,0.0,2,2023,3.0
40.6911_-73.9474,BROOKLYN,2023-03,0,3,2023-03-01,2.0,0.0,1.0,0.0,2.0,1.3333333333333333,0.0,3,2023,3.0
40.6911_-73.9474,BROOKLYN,2023-04,0,3,2023-04-01,3.0,0.0,2.0,1.0,2.0,1.5,0.0,4,2023,1.0
40.6911_-73.9474,BROOKLYN,2023-08,0,1,2023-08-01,3.0,0.0,3.0,2.0,2.6666666666666665,1.6363636363636365,0.0,8,2023,1.0
40.6911_-73.9474,BROOKLYN,2023-12,0,1,2023-12-01,1.0,0.0,3.0,3.0,2.3333333333333335,1.6363636363636365,0.0,12,2023,2.0
40.6911_-73.9475,BROOKLYN,2022-05,0,5,2022-05-01,0.0,0.0,0.0,0.0,1.0,1.7,0.0,5,2022,1.0
40.6911_-73.9475,BROOKLYN,2022-06,0,1,2022-06-01,5.0,0.0,0.0,0.0,3.0,2.2,0.0,6,2022,4.0
40.6911_-73.9475,BROOKLYN,2022-07,0,4,2022-07-01,1.0,0.0,5.0,0.0,3.0,2.090909090909091,0.0,7,2022,1.0
40.6911_-73.9475,BROOKLYN,2023-03,0,1,2023-03-01,4.0,0.0,1.0,0.0,3.3333333333333335,2.3636363636363638,0.0,3,2023,1.0
40.6911_-73.9475,BROOKLYN,2023-04,0,1,2023-04-01,1.0,0.0,4.0,0.0,2.0,2.272727272727273,0.0,4,2023,2.0
40.6911_-73.9475,BROOKLYN,2023-08,0,2,2023-08-01,1.0,0.0,1.0,0.0,2.0,2.090909090909091,0.0,8,2023,1.0
40.6911_-73.9475,BROOKLYN,2023-09,0,1,2023-09-01,2.0,0.0,1.0,5.0,1.3333333333333333,2.1818181818181817,0.0,9,2023,1.0
40.6911_-73.9475,BROOKLYN,2024-02,1,1,2024-02-01,1.0,0.0,2.0,1.0,1.3333333333333333,2.090909090909091,0.0,2,2024,2.0
40.6911_-73.9477,BROOKLYN,2022-10,1,0,2022-10-01,0.0,0.0,0.0,0.0,1.0,1.8,0.0,10,2022,1.0
40.6911_-73.9484,BROOKLYN,2022-06,1,0,2022-06-01,0.0,0.0,0.0,0.0,0.0,1.7777777777777777,0.0,6,2022,0.0
40.6911_-73.9484,BROOKLYN,2022-07,1,0,2022-07-01,0.0,1.0,0.0,0.0,0.0,1.6,0.0,7,2022,1.0
40.6911_-73.9484,BROOKLYN,2022-09,0,1,2022-09-01,0.0,1.0,0.0,0.0,0.0,1.1,0.0,9,2022,0.0
40.6911_-73.9484,BROOKLYN,2023-01,1,0,2023-01-01,1.0,0.0,0.0,0.0,0.3333333333333333,1.1,0.0,1,2023,1.0
40.6911_-73.9536,BROOKLYN,2022-05,0,1,2022-05-01,0.0,0.0,0.0,0.0,0.5,0.6666666666666666,0.0,5,2022,0.0
40.6911_-73.9538,BROOKLYN,2024-01,0,1,2024-01-01,0.0,0.0,0.0,0.0,1.0,0.42857142857142855,0.0,1,2024,0.0
40.6911_-73.9587,BROOKLYN,2022-01,0,1,2022-01-01,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1,2022,1.0
40.6911_-73.9587,BROOKLYN,2022-08,0,1,2022-08-01,1.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,8,2022,1.0
40.6911_-73.9587,BROOKLYN,2022-11,0,1,2022-11-01,1.0,0.0,1.0,0.0,1.0,0.8333333333333334,0.0,11,2022,1.0
40.6911_-73.9587,BROOKLYN,2023-03,0,1,2023-03-01,1.0,0.0,1.0,0.0,1.0,0.8333333333333334,0.0,3,2023,1.0
40.6911_-73.9587,BROOKLYN,2023-04,0,1,2023-04-01,1.0,0.0,1.0,0.0,1.0,1.0,0.0,4,2023,1.0
40.6911_-73.9587,BROOKLYN,2023-06,0,1,2023-06-01,1.0,0.0,1.0,0.0,1.0,1.0,0.0,6,2023,1.0
40.6911_-73.9587,BROOKLYN,2023-08,0,1,2023-08-01,1.0,0.0,1.0,1.0,1.0,1.0,0.0,8,2023,1.0
40.6911_-73.9587,BROOKLYN,2024-07,0,1,2024-07-01,1.0,0.0,1.0,1.0,1.0,1.0,0.0,7,2024,1.0
40.6911_-73.9704,BROOKLYN,2025-04,0,1,2025-04-01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,2025,3.0
40.6911_-73.9724,BROOKLYN,2024-05,0,1,2024-05-01,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5,2024,1.0
40.6911_-73.9835,BROOKLYN,2022-03,1,0,2022-03-01,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3,2022,1.0
40.6911_-73.9898,BROOKLYN,2025-08,0,1,2025-08-01,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,8,2025,1.0
40.6911_-73.9917,BROOKLYN,2023-08,0,1,2023-08-01,0.0,0.0,0.0,0.0,1.0,0.75,0.0,8,2023,1.0
40.6911_-73.9975,BROOKLYN,2022-02,1,0,2022-02-01,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,2,2022,1.0
40.6912_-73.7482,QUEENS,2024-08,0,1,2024-08-01,0.0,0.0,0.0,0.0,0.0,0.5,0.0,8,2024,1.0
40.6912_-73.7482,QUEENS,2025-08,0,1,2025-08-01,1.0,0.0,0.0,0.0,1.0,0.5,0.0,8,2025,1.0
40.6912_-73.7623,QUEENS,2024-08,1,0,2024-08-01,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,8,2024,0.0
40.6912_-73.7623,QUEENS,2025-03,1,0,2025-03-01,0.0,1.0,0.0,0.0,0.5,0.5,0.0,3,2025,0.0
40.6912_-73.7623,QUEENS,2025-06,1,0,2025-06-01,0.0,1.0,0.0,0.0,0.0,0.4,0.0,6,2025,0.0
40.6912_-73.7631,QUEENS,2022-06,1,0,2022-06-01,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,6,2022,0.0
40.6912_-73.7631,QUEENS,2022-11,1,0,2022-11-01,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,11,2022,0.0
40.6912_-73.7631,QUEENS,2024-04,2,0,2024-04-01,0.0,1.0,0.0,0.0,0.0,0.2857142857142857,0.0,4,2024,0.0
40.6912_-73.7631,QUEENS,2024-05,1,0,2024-05-01,0.0,2.0,0.0,0.0,0.0,0.25,0.0,5,2024,0.0
40.6912_-73.7631,QUEENS,2024-07,1,0,2024-07-01,0.0,1.0,0.0,0.0,0.0,0.2222222222222222,0.0,7,2024,0.0
40.6912_-73.7631,QUEENS,2024-12,1,0,2024-12-01,0.0,1.0,0.0,0.0,0.0,0.2,0.0,12,2024,0.0
40.6912_-73.7631,QUEENS,2025-02,1,0,2025-02-01,0.0,1.0,0.0,0.0,0.0,0.1,0.0,2,2025,0.0
40.6912_-73.7631,QUEENS,2025-06,2,0,2025-06-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6,2025,0.0
40.6912_-73.794,QUEENS,2022-06,3,0,2022-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2022,0.0
40.6912_-73.794,QUEENS,2022-07,1,0,2022-07-01,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7,2022,0.0
40.6912_-73.7971,QUEENS,2022-07,2,0,2022-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2022,0.0
40.6912_-73.8022,QUEENS,2022-05,1,0,2022-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2022,0.0
40.6912_-73.8022,QUEENS,2023-08,1,0,2023-08-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,2023,0.0
40.6912_-73.8135,QUEENS,2022-08,1,0,2022-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2022,0.0
40.6912_-73.8216,QUEENS,2022-11,2,0,2022-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2022,0.0
40.6912_-73.8216,QUEENS,2023-10,1,0,2023-10-01,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10,2023,0.0
40.6912_-73.8216,QUEENS,2024-02,1,0,2024-02-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,2024,0.0
40.6912_-73.8216,QUEENS,2024-05,1,0,2024-05-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,2024,0.0
40.6912_-73.8216,QUEENS,2024-11,1,0,2024-11-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11,2024,0.0
40.6912_-73.8216,QUEENS,2025-02,1,0,2025-02-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,2025,0.0
40.6912_-73.8216,QUEENS,2025-07,1,0,2025-07-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7,2025,0.0
40.6912_-73.8264,QUEENS,2023-01,1,0,2023-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2023,0.0
40.6912_-73.8264,QUEENS,2023-04,1,0,2023-04-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,2023,1.0
40.6912_-73.8264,QUEENS,2023-11,0,1,2023-11-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11,2023,0.0
40.6912_-73.8382,QUEENS,2022-07,0,1,2022-07-01,0.0,0.0,0.0,0.0,1.0,0.1111111111111111,0.0,7,2022,1.0
40.6912_-73.8382,QUEENS,2022-08,0,1,2022-08-01,1.0,0.0,0.0,0.0,1.0,0.2222222222222222,0.0,8,2022,2.0
40.6912_-73.8382,QUEENS,2022-09,0,2,2022-09-01,1.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,9,2022,0.0
40.6912_-73.8458,QUEENS,2023-05,1,0,2023-05-01,0.0,0.0,0.0,0.0,1.5,0.625,0.0,5,2023,0.0
40.6912_-73.8634,QUEENS,2023-08,1,0,2023-08-01,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,8,2023,0.0
40.6912_-73.8634,QUEENS,2023-09,1,0,2023-09-01,0.0,1.0,0.0,0.0,0.0,0.7142857142857143,0.0,9,2023,0.0
40.6912_-73.8634,QUEENS,2023-11,1,0,2023-11-01,0.0,1.0,0.0,0.0,0.0,0.7142857142857143,0.0,11,2023,0.0
40.6912_-73.8656,QUEENS,2023-01,2,0,2023-01-01,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,1,2023,0.0
40.6912_-73.8681,BROOKLYN,2023-03,1,0,2023-03-01,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,3,2023,0.0
40.6912_-73.8681,Unspecified,2023-03,1,0,2023-03-01,0.0,1.0,0.0,0.0,0.0,0.2857142857142857,0.0,3,2023,0.0
40.6912_-73.8681,BROOKLYN,2023-04,1,0,2023-04-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,2023,0.0
40.6912_-73.8681,BROOKLYN,2023-06,1,0,2023-06-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6,2023,0.0
40.6912_-73.8681,BROOKLYN,2023-08,1,0,2023-08-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,2023,0.0
40.6912_-73.8681,BROOKLYN,2023-10,1,0,2023-10-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10,2023,0.0
40.6912_-73.8681,BROOKLYN,2023-11,2,0,2023-11-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11,2023,0.0
40.6912_-73.8681,BROOKLYN,2024-05,1,0,2024-05-01,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5,2024,0.0
40.6912_-73.8681,BROOKLYN,2025-03,2,0,2025-03-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,2025,0.0
40.6912_-73.8681,BROOKLYN,2025-04,1,0,2025-04-01,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4,2025,0.0
40.6912_-73.8681,Unspecified,2025-04,1,0,2025-04-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,2025,0.0
40.6912_-73.9028,BROOKLYN,2023-07,1,0,2023-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2023,0.0
40.6912_-73.9029,BROOKLYN,2022-01,1,0,2022-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2022,0.0
40.6912_-73.9029,BROOKLYN,2022-03,1,0,2022-03-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,2022,0.0
40.6912_-73.9029,BROOKLYN,2022-04,1,0,2022-04-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,2022,0.0
40.6912_-73.9075,BROOKLYN,2022-02,0,1,2022-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2022,0.0
40.6912_-73.9337,BROOKLYN,2023-10,1,0,2023-10-01,0.0,0.0,0.0,0.0,0.0,0.25,0.0,10,2023,0.0
40.6912_-73.9462,BROOKLYN,2023-01,1,0,2023-01-01,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1,2023,0.0
40.6912_-73.9467,BROOKLYN,2022-05,0,1,2022-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2022,1.0
40.6912_-73.9484,BROOKLYN,2022-06,1,0,2022-06-01,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,6,2022,0.0
40.6912_-73.9528,BROOKLYN,2023-07,1,0,2023-07-01,0.0,0.0,0.0,0.0,0.0,0.25,0.0,7,2023,1.0
40.6912_-73.9528,BROOKLYN,2024-03,0,1,2024-03-01,0.0,1.0,0.0,0.0,0.0,0.25,0.0,3,2024,1.0
40.6912_-73.9528,BROOKLYN,2024-12,0,1,2024-12-01,1.0,0.0,0.0,0.0,0.5,0.4,0.0,12,2024,1.0
40.6912_-73.9684,BROOKLYN,2022-03,1,0,2022-03-01,0.0,0.0,0.0,0.0,0.0,0.5,0.0,3,2022,1.0
40.6912_-73.9684,BROOKLYN,2023-12,0,1,2023-12-01,0.0,1.0,0.0,0.0,0.0,0.5,0.0,12,2023,1.0
40.6912_-73.9917,BROOKLYN,2022-03,0,1,2022-03-01,0.0,0.0,0.0,0.0,0.0,0.5,0.0,3,2022,0.0
40.6912_-73.9939,BROOKLYN,2022-04,0,1,2022-04-01,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,4,2022,1.0
40.6912_-73.9939,BROOKLYN,2022-08,0,1,2022-08-01,1.0,0.0,0.0,0.0,1.0,0.75,0.0,8,2022,2.0
40.6912_-73.9978,BROOKLYN,2022-03,0,1,2022-03-01,0.0,0.0,0.0,0.0,1.0,0.8,0.0,3,2022,0.0
40.6912_-73.9978,BROOKLYN,2023-09,1,0,2023-09-01,1.0,0.0,0.0,0.0,1.0,1.0,0.0,9,2023,0.0
40.6913_-73.73,QUEENS,2022-03,1,0,2022-03-01,0.0,0.0,0.0,0.0,0.5,0.8,0.0,3,2022,1.0
40.6913_-73.73,QUEENS,2023-08,0,1,2023-08-01,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,8,2023,1.0
40.6913_-73.73,QUEENS,2024-04,0,1,2024-04-01,1.0,0.0,0.0,0.0,0.5,0.7142857142857143,0.0,4,2024,1.0
